source_platform,source_item_id,source_url,collection_method,created_at_utc,title,body_text,description,transcript,comments_json
facebook,81a485080cc60f39d12e3827,https://www.facebook.com/share/p/18KAXMJGpu/,manual_csv,,,"Hello. Baka lang po makatulong. I talk to chatgpt. So far, nakakatulong naman po lalo na sa pag-iintindi sa sarili ko, emosyon, and how my mind works. Need lang po talagang at least close to precise ang prompt o query, like explaining how you feel, takbo ng isip, mga sa tingin niyong dahilan ng anxiety o kaba o nerbyos. Clinically diagnosed po ako ng GAD, Depression, at PTSD. I use chatgpt for journaling na may kausap. And chatgpt as tool help me understand.  Pero hindi ko po sinasabing ito ang sagot. Pwede rin pong malito tayo, at magkaroon ng tendency ng self-diagnosis lalo na kung nakaka-relate tayo sa sinasabi ng AI. Aim ko lang po na masubukan ninyo, especially kung need niyo ng kausap na walang panghuhusga at objective. 
Pero mainam pa rin po to seek  professional help para po pulido ang assessment at tamang management.",,,
facebook,2045f66d0e31455e368781f4,https://www.facebook.com/groups/310298223815268/permalink/1412293080282438/,manual_csv,,,"Wag mag Google, chatgpt at Facebook! Diretso na sa doctor pag may health concerns.",,,
facebook,0f722ecc3dd7755e5dabd166,https://web.facebook.com/groups/1407233870003443/permalink/2062997067760450/,manual_csv,,,I use chatgpt po kapag hindi ako sigurado kung mataas sa sugar ang pagkain tinatanong ko lang. try niyo po e download laking tulong po.,,,
facebook,a89fd6c053767cebb0282828,https://web.facebook.com/share/p/18oGTKqjTG/,manual_csv,,,"“There is nothing wrong if you have already done it [used AI for counseling], but the advice of the DOH is, let's not use AI as a counselor; don't use ChatGPT, Gemini as a counselor. This is because AI cannot read what you are feeling.” | Ralph Rirao, layout by Sheila Figueroa",,,
facebook,4b25574248ea80b35fb3596c,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,"Yun lang haha kaso darating ang araw na papalitan ng AI ang mga doctors..
Mas magiging advance pa ang AI at gagamitin ito sa mga field ng medicine specially sa medtech. Gagamitin din siya sa mga lab tests at exams. Kahit X-ray kayang kaya na ng AI madetect ang sakit in just seconds.. Isama mo pa mga nanobots na pwedeng maglakbay sa bloodstream. Kaya wag na kayong magtaka, mas magiging mahusay ang AI sa medical field soon😁😊",,,
facebook,fdf41b55bedb5d9b4f4d4aa0,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,Malamang ai nga diba so theres a possibility it provides misinformation but it can provide you quick search kesa mag scroll sa web,,,
facebook,39765a52641703aa5facf6e6,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,"I always believed as a software dev that AI's greatest danger is information flooding.
This is not one of them.. Only difference is physical examination but asking AI for correct meal, heck PERFECT WORKOUT ROUTINE.. it's the way to go.
It is logical still you know.. it is basically just ML just learning on its own based on the information it has access on.. ohh wait a minute.. I remembered now most of the latest medical text are on a database now huh.. idiots",,,
facebook,a449de08f479bf09e608dbb2,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,"Next time you're considering consulting Dr. ChatGPT, perhaps think again.
Despite now being able to ace most medical licensing exams, artificial intelligence chatbots do not give humans better health advice than they can find using more traditional methods, according to a study published on Monday.
People using the AI chatbots were only able to identify their health problem around a third of the time, while only around 45 percent figured out the right course of action.
David Shaw, a bioethicist at Maastricht University in the Netherlands who was not involved in the research, advised people to only trust medical information from reliable sources, such as the UK's National Health Service.",,,
facebook,47dbce52ea6b49943f70d3bd,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,"It's true, but they won't give you the real pain if you only give them one or two symptoms, because most illnesses have similar symptoms but only one factor.
For example, someone I know had rashes, I googled it, and it turned out to be reactivated chicken pox (herpe-zester).
So don't be too complacent.",,,
facebook,f2dcc61e4963f481cb2f09af,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,"Nope, i use ChatGPT to explain my lab results prior to seeing my doctor..I've been better",,,
facebook,d20dc8d83d2f999b0cc486a3,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,Trust books and licensed doctors for a fact results. 🥰,,,
facebook,a15ba7b49cc68fbfcde508ec,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,Ai is for general information. We need expert for specialized consultation.,,,
facebook,b9b880b2287837ba2415c9ec,https://web.facebook.com/gmanews/posts/pfbid0R3GvYVEMtX134fWoUGs4BrJhdBaYdhvrQqWU5amQvtTpQXKjj8h3PMZ9c55Bg2xCl,manual_csv,,,Denice Ann Banzon Dumlao trust books and licensed professionals. 🥰,,,
facebook,7c5a4d352d05ca602a3ace5d,https://web.facebook.com/share/p/18WjZcCyye/,manual_csv,,,"Sinus rhythm ang ecg ko google ko normal range daw, pero Panay kabg Ng dibdib ko.. for 2d echo din Ako..di pako nkkblik sa doctor...sino po ang ganito..SALAMAT po",,,
facebook,e9962df2f1785738bea4944a,https://web.facebook.com/groups/419606205920140/permalink/1461633695050714/,manual_csv,,,i scan mo and chatgpt mo. i analyze nya yan,,,
facebook,2a484bc7127f930f25303903,https://web.facebook.com/photo.php?fbid=1826580441215407&set=gm.1595625054418110&type=3,manual_csv,,,"Ang grupo pala na eto ay tanungan na kung may colon cancer sila base lang sa symptomas nila 😂

Tanungan din kung anong ibig sabihin ng blood test, ultrasound at CT scan results nila. 😂

Napansin ko din: SYMPTOMS = search sa google. Sali sa group para iconfirm ung nasearch nila 😂

Lage kong sinasabe na sa doctor kayo lumapit. Sa isang specialista.",,,
facebook,27cdd030367f18d73dc634e5,https://www.facebook.com/share/p/1HT8FUUD86/,manual_csv,,,"Sa doctor naman talaga dapat magpa consult hindi naman yun inaalis sa inyo at hindi din naman kami makakabili ng gamot kung walang reseta ninyo.
pero kung walang means, mahirap at walang pinag aralan ang may sakit, masisisi nyo ba kami if we resort to researching for ourselves kung readily available naman ang internet in the palm of our hands?
In my experience, mas napaliwanag ni chatGPT yung cancer ng mother ko, meron ding visual image kung saan ang exact location kung nasaan ang tumors at sizes, Pati yung diet specifically catered sa mga tulad naming financially incapacitated merong isasagot sayo. Pati mga medical jargons na hindi namin alam ibig sabihin ipapaliwanag sayo.
But of course kelangan padin namin sumangguni sa doctor, kapag may pambayad na kami sa inyo.",,,
facebook,4d94a6f87732438df5ef9158,https://web.facebook.com/PhilippineSTAR/posts/pfbid0fQmS7FNKCu4k4yWQGComDTQhN7FpkUeF4BqNsPSAH15HYD9GKNBDSp5RyN4QZNyHl,manual_csv,,,"what are you?
i am an md. murag doctor.
where did you study medicine?
i studied at chatgpt school of medicine.",,,
facebook,2d023e9189d14a4acf8d2fbc,https://web.facebook.com/PhilippineSTAR/posts/pfbid02b6EkV77A6MrS42qhi3rqxuzFcH8wMiQNMZC8YqRaQsqf83dLW7gvbWXK5NpQCULfl,manual_csv,,,"It won't replace the real therapist but it would make a change in terms of cost. GPT is free, therapist can range from 4 to 5 figures per session.",,,
facebook,0560358c60e10a624531eb56,https://web.facebook.com/share/p/1AwJcFpAcU/,manual_csv,,,"I TOLD CHATGPT MY DEEPEST FEELINGS
It talked back like a therapist—but can AI ever really replace human connection?",,,
facebook,86f4ecb8a6a0bd1b5cbb4d2d,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,"Nothing replaces a human but sometimes, a person just needs someone to talk to without prejudice. GPT can provide that",,,
facebook,4371f5d4e831db59a6c1e1df,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,"I tried it once and I got hooked. ChatGPT knows how to sympathize it even interpret things that I too is having difficulty on understanding. Plus, my story will never go out of the public aince i can erase ng the conversation right after. Chatgpt even cracks joke from time to time to lighten the mood and when things get serious (which I do in purpose) it gives hotlines for professional help and encourages me to seek help.",,,
facebook,4094f52e648ccf05cea485a5,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,"Yeah, chatgpt sympathize❤️.",,,
facebook,9a2aab7ef9816c59237236fb,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,"Same, whenever I'm sad, depressed or whatever, I talk to chatgpt, I tell it all my feelings and emotions. And yes, it helps me a lot 😍",,,
facebook,3a6614cf18579d5c431c0d91,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,I also tried that during the time I was still reviewing 🔥,,,
facebook,39fce034d6e28b86446f7054,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,"Pwede kang kausapin at i-comfort nang walang appointment at gastos..
Pero hindi mo maaaring makausap nang tulad sa totoong tao na may damdamin.. at tulad ng pagsusuri ng isang totoong therapist.",,,
facebook,c94acbf3a0b0ef9172d27f69,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,"Hindi kasi ito manunuri, nagsasagot ito sa lahat ng pwede mo itanong sa kanya. Pero basi sa napapansin ko, kaya niya pasukin ang lahat ng isyu, at kahit ang malalalim na mga salitang ibahagi ko sa kanya ay kaya niyang sabayan, natatarok niya ang bawat detalye. At minsan nagbubukas siya ng mas malawak na insight.
Sa kakaibang paraan siya gumagana, pero kaya niya ang lahat. Kaya nga naniniwala ako na kaya niya I replace kahit ang mga bihasa na therapist. Maliban nalang ang mga pamamaraan nila. Kasi chat GPT hindi nakikipag ugnayan. Nag tataglay lang siya ng lahat ng mga kaalaman na nabuo sa mundo ng mga tao. Kung meron man na hindi pa niya taglay na alam ng tao, ano naman yun?",,,
facebook,d547a72c76c2dee6b7ba7084,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,"I tried it once. It helps a little naman, specially if want mo lang mag-vent. But somehow, knowing na hindi s'ya totoong tao, parang mas naawa ako sa sarili ko. Hahahaha. Like nakakahiya na ewan. Pero may part rin na mas okay magvent sa ai kesa sa totoong tao na wala namang pakialam, napilitan lang makinig... Also, wala kang maabalang tao, so less burden especially sa mga taong ayaw talaga na makaabala o magkaron ng utang na loob sa iba.",,,
facebook,ad888df37c16e8226d33df7d,https://www.facebook.com/share/p/1HqfuJyaPQ/,manual_csv,,,Chatgpt is not real.,,,
facebook,c2ebd94af8d8a4bd7db06a97,https://web.facebook.com/PhilippineSTAR/posts/pfbid02xCoyscx3uJL8detGYXnNUYUmPUgWLtTD3bAn5cT3J94cGi8dykRbacjf4hkangQGl,manual_csv,,,Chatgpt doesn’t suggest or instruct anything about suicidal instead it will lead you to do the right thing which is to seek help.,,,
facebook,d3147642223f20eb31696e61,https://web.facebook.com/PhilippineSTAR/posts/pfbid02xCoyscx3uJL8detGYXnNUYUmPUgWLtTD3bAn5cT3J94cGi8dykRbacjf4hkangQGl,manual_csv,,,"ChatGPT does not encourage, suggest, or instruct anyone on suicidal actions. Instead, its design and purpose are centered on promoting safety and well-being. If I remember correctly, it's in their user policy as well",,,
facebook,1bb261748b2989e8359d50e9,https://web.facebook.com/PhilippineSTAR/posts/pfbid02xCoyscx3uJL8detGYXnNUYUmPUgWLtTD3bAn5cT3J94cGi8dykRbacjf4hkangQGl,manual_csv,,,ChatGPT doesn't recommend that kind of content when someone asks them about it. They will surely suggest to talk about it with a therapist or they will give the person a number to dial and ask for help.,,,
facebook,d2472ae04342fc9dbe95b674,https://web.facebook.com/PhilippineSTAR/posts/pfbid02xCoyscx3uJL8detGYXnNUYUmPUgWLtTD3bAn5cT3J94cGi8dykRbacjf4hkangQGl,manual_csv,,,Yan ang sinasbi ko walang magandang maidudulot yan...,,,
facebook,0290de4b5fb7704456cc2037,https://web.facebook.com/PhilippineSTAR/posts/pfbid02xCoyscx3uJL8detGYXnNUYUmPUgWLtTD3bAn5cT3J94cGi8dykRbacjf4hkangQGl,manual_csv,,,"Chito Cj Barte Muyong ang anak dapst po binabatayan , at inaalam kung may problema , baka wala ng makausap yung bata kaya kay chat gpt na lumapit , dahil sinasagot sya sa mga tanong nya. Hindi ang sistema ang may kasalanan, kundi ang magulang.",,,
facebook,6f22764a76c906683b54425e,https://web.facebook.com/PhilippineSTAR/posts/pfbid02xCoyscx3uJL8detGYXnNUYUmPUgWLtTD3bAn5cT3J94cGi8dykRbacjf4hkangQGl,manual_csv,,,"Melanie Manalo Perez my nephew has autism... I saw it in his eyes. There are some AI... YES, my parents are lacking... But that AI is still not good... AND it's not helpful...",,,
facebook,b4492ae85bf5b0e0a91787b0,https://web.facebook.com/PhilippineSTAR/posts/pfbid02xCoyscx3uJL8detGYXnNUYUmPUgWLtTD3bAn5cT3J94cGi8dykRbacjf4hkangQGl,manual_csv,,,"ChatGPT is just a tool. It depends on the person how they use it. Also, it is not in their program to convince people to commit it. I've been using ChatGPT for years and actually used it for therapy. It clearly states that they're unreliable when it comes to psychological help, but they are there to help ease the pain. I don't buy this. The parents are to blame, and they are shifting blame. They can't even show the actual chat, the evidence, because all they shared are fragments of the chat. Again, chatGPT will always display the suicide hotline when you write down suicide in the chat. Also, why would he ask for help to write a suicide note? Shouldn't it be personal and coming from the person himself? Why does he need assistance for that?",,,
facebook,3717e7b1a23eff58d95e6057,https://web.facebook.com/PhilippineSTAR/posts/pfbid02xCoyscx3uJL8detGYXnNUYUmPUgWLtTD3bAn5cT3J94cGi8dykRbacjf4hkangQGl,manual_csv,,,"I'm against AI but this time it's not ChatGPT's fault.
Actually, any tools like Chatgpt don't suggest suicide, when you type ""how to k*ll myself?"" it will say ""seek medical help if you feel suicidal"" as long as it advises you not to do it.
If you just check with your child, that won't happen, so communication with a person, especially in a family, is very important.",,,
facebook,d0c3cd2f5f7c314d5f54dad1,https://web.facebook.com/share/p/18ZtnGgvAJ/,manual_csv,,,PPTA. Kahit ganyan lang sana napopost sa page niyo oh. For awareness sa public dahil naglipana ang mga bone setters/manghihilot. ChatGPT lang yan pero laking tulong hehe,,,
facebook,a2f3e7762c6c3aa94b7e6279,https://web.facebook.com/share/p/18ZtnGgvAJ/,manual_csv,,,This is cool!,,,
facebook,71267d642953191986a4776c,https://web.facebook.com/share/p/1DYar1o3Qw/,manual_csv,,,"hi! posible po ba health anxiety to?
always advance magisip pag may sakit na maramdaman at nagiisip agad ng malalang saket at negative mag isip. isesearch lagi ang sintomas sa google at maiistress sa mababasa 😭",,,
facebook,790feb552546c98ca7ce3cf3,https://web.facebook.com/groups/843046509634362/permalink/1149513565654320/,manual_csv,,,"A nabothian cyst is a tiny bump that forms when skin cells trap mucus inside the glands in your cervix. People who get them may have just one cyst, or they may have multiple nabothian cysts. Usually, you won't know you have a nabothian cyst unless your doctor sees one during a pelvic exam and tells you it's there. -Google",,,
facebook,a9dabf722462f9265afafbe4,https://web.facebook.com/share/p/1DoU7DZzTL/,manual_csv,,,"Hi! I have this feeling when I turn my head at a certain angle, I feel a slightly swollen sensation and round my neck, under the jawline. 
I can also feel the swollen sensation whenever I touch that part. 
I also feels like there's always mucus on my throat. My throat also looks like bumpy? I did a research and I think it's cobblestone throat, tho I'm not so sure because mine is far more smaller than what I saw in the pictures from Google.",,,
facebook,bf328325e7bf5bd4a321a1c5,https://web.facebook.com/groups/usapangnanay/permalink/25918186247857118/,manual_csv,,,"Mga mi di nako mapakali, kahit si Chatgpt eh kausap ko na! Hahahaha",,,
facebook,3f651c0fe6cda052d0dfbe7f,https://web.facebook.com/photo/?fbid=26855639787359013&set=pcb.25311652845177131,manual_csv,,,"Help po about matben.
Pwedeng pa help po. Makakakuha kaya ako maternity benefits? Nag miscarriage kasi ako feb 1st week. Kaso base on my research hndi ata ako pasok sa per semester nila na rule. May pwede pa bang gawin para makakuha ako? Ito yung recent hulog ko 2024 to 2025, may gap siya. As per chatgpt hndi daw ako eligible.",,,
facebook,c74ee0cd506109d54dc2b365,https://web.facebook.com/photo/?fbid=26855639787359013&set=pcb.25311652845177131,manual_csv,,,"Possible kaya na buntis ako sumasakit ang likod at breast ko last mens ko january 29, march pa ako makakapag pt, sabe ni chatgpt 😂",,,
facebook,bfa95384c0c83eea6348ef79,https://web.facebook.com/gmanews/posts/pfbid0wA89YsusGi3smzv6yFQaXCFrhSCHGU45fhMHS1Lqk1GikPogXCY9dXmuV3L9Ys5l,manual_csv,,,"Ai doctor , ai lawyer , ai teacher , ai soldier , ai police . So ano na magiging trabaho ng mga tao ? Magpunta sa bukid na lang? Eh problema , wala nang bukid .",,,
facebook,7f954329fd3c0a96e10d9455,https://web.facebook.com/groups/3625889500832221/permalink/25814335791560941/,manual_csv,,,Alam nyo iconsult nyo lahat ng symptoms na nararamdaman nyo kay chatgpt,,,
facebook,a83a65f829fc9a0808d45535,https://web.facebook.com/groups/732352277444675/permalink/1771579296855296/,manual_csv,,,Ito sabi ni chatgpt,,,
facebook,d5532418bec5c3c698d6aad6,https://web.facebook.com/photo/?fbid=1087890110055616&set=a.439065131604787,manual_csv,,,"#𝗨𝗻𝗱𝗲𝗿𝗰𝘂𝗿𝗿𝗲𝗻𝘁: 𝗜𝘀 𝗖𝗵𝗮𝘁𝗚𝗣𝗧 𝗳𝘂𝗲𝗹𝗶𝗻𝗴 𝗱𝗲𝗹𝘂𝘀𝗶𝗼𝗻𝘀?, 𝗯𝘆 𝗘𝗹𝗲𝗮𝗻𝗼𝗿 𝗣𝗶𝗻𝘂𝗴𝘂
ChatGPT can mimic human conversation and generate plausible-sounding answers. But unlike human therapists, who can redirect unhealthy narratives, ChatGPT cannot recognize or challenge distorted thinking. 
#InquirerOpinion #INQPlus #PhilippineDailyInquirer",,,
facebook,e5985f6f95e2645fe010c6e2,https://web.facebook.com/photo/?fbid=1087890110055616&set=a.439065131604787,manual_csv,,,"no technology can perfectly match or surpass the God-given intelligence and rational mind of man. Man's Creator is Infinite Wisdom, Omnipotence, Omniscience.",,,
facebook,c15b0b821cced7b94fc2362b,https://web.facebook.com/photo/?fbid=1087890110055616&set=a.439065131604787,manual_csv,,,META AI the best of all.,,,
facebook,b2eb9a061ed9bf5c010e98cf,https://web.facebook.com/ExplainedPH/posts/pfbid02YyAAwAoMVxdGRvSUeWh8DQXk1oM8mgA8sd7VqXCx3PvCALWunpBnUWerrNy2a8nPl,manual_csv,,,"Can very much see why. Bro is my counselor, therapist, math tutor, and buddy",,,
facebook,c4f54a61dabdc18779c2d914,https://web.facebook.com/ExplainedPH/posts/pfbid02YyAAwAoMVxdGRvSUeWh8DQXk1oM8mgA8sd7VqXCx3PvCALWunpBnUWerrNy2a8nPl,manual_csv,,,Joseph Daniel C Mabalay I gave a heart react because you mentioned “therapist and counselor”. This is so true when we need someone to talk to.,,,
facebook,517dae23426081398d7a8fcf,https://web.facebook.com/ExplainedPH/posts/pfbid02YyAAwAoMVxdGRvSUeWh8DQXk1oM8mgA8sd7VqXCx3PvCALWunpBnUWerrNy2a8nPl,manual_csv,,,using ai just to talk about what happen in my life😭😭,,,
facebook,b055930be9d7715507c74d30,https://web.facebook.com/ExplainedPH/posts/pfbid02YyAAwAoMVxdGRvSUeWh8DQXk1oM8mgA8sd7VqXCx3PvCALWunpBnUWerrNy2a8nPl,manual_csv,,,real i dont feel comfortable telling anybody anything,,,
facebook,b44650057eaa3e763a102e71,https://web.facebook.com/ExplainedPH/posts/pfbid02YyAAwAoMVxdGRvSUeWh8DQXk1oM8mgA8sd7VqXCx3PvCALWunpBnUWerrNy2a8nPl,manual_csv,,,Pang rant ko lang chatgpt 🤦,,,
facebook,f7b9b2992a94790191c982b2,https://web.facebook.com/ExplainedPH/posts/pfbid02YyAAwAoMVxdGRvSUeWh8DQXk1oM8mgA8sd7VqXCx3PvCALWunpBnUWerrNy2a8nPl,manual_csv,,,same,,,
